"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" These data are a compilation of the latest archived monthly MLO dataset and preliminary   "
" values after the end date of the archived monthly dataset. This dataset also includes any "
" preliminary daily and weekly values after the preliminary monthly values.                 "
"                                                                                           "
" Mauna Loa carbon dioxide data from the most recent month is preliminary and subject to    "
" subsequence updates to account for retrospective calibration and quality control.         "
" See scrippsco2.ucsd.edu for data that has passed these routine quality checks and updates."
" The datasets are archived once a month on the scrippsco2.ucsd.edu website and on the      "
" archive database site of the UCSD library library.ucsd.edu/dc/collection/bb3381541w.      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 01-Nov-2022 from archive dated 02-Nov-2022             "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 6 columns.  Columns 1, 3, & 5 are dates as decimal years.    "
" Column 2 (co2_dy), Column 4 (co2_wk), and Column 6 (co2_mn) give daily, weekly and monthly"
" Mauna Loa CO2 concentrations in micro-mol CO2 per mole (ppm), reported on the 2012        "
" SIO manometric mole fraction scale.                                                       "
" Column 2 (co2_dy) gives daily CO2 Concentration values after the last monthly date, and   "
" Column 4 (co2_wk) gives weekly CO2 Concentration values after the last monthly date       "
"                                                                                           "
" The daily averages have been screened to eliminate local influences such as the impacts   "
" of downslope vegetation or volcanic fumaroles on the record.	                            "
" The weekly values have been adjusted to 12:00 hours at middle day of each weekly period   "
" The monthly values have been adjusted to 24:00 hours on the 15th of each month.           "
"                                                                                           "
" Column 1, 3, and 5 are dates as decimal years                                             "
" Column 2 (co2_dy), Column 4 (co2_wk) and Column 6 (co2_mn) below give the daily, weekly,  "
" and monthly Mauna Loa CO2 concentrations in micro-mol CO2 per mole (ppm), reported on the "
" 2012 SIO manometric mole fraction scale.                                                  "
" Missing values are denoted by NaN.                                                        "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
2022.01,417.72,NaN,NaN,NaN,NaN
2022.02,417.26,NaN,NaN,NaN,NaN
2022.02,416.64,NaN,NaN,NaN,NaN
2022.02,417.13,NaN,NaN,NaN,NaN
2022.02,417.57,NaN,NaN,NaN,NaN
2022.03,417.67,NaN,NaN,NaN,NaN
2022.03,417.67,NaN,NaN,NaN,NaN
2022.03,417.99,NaN,NaN,NaN,NaN
2022.03,418.75,NaN,NaN,NaN,NaN
2022.04,418.82,NaN,NaN,NaN,NaN
2022.04,418.57,NaN,NaN,NaN,NaN
2022.04,417.59,NaN,NaN,NaN,NaN
2022.05,417.37,NaN,NaN,NaN,NaN
2022.05,417.11,NaN,NaN,NaN,NaN
2022.05,417.18,NaN,NaN,NaN,NaN
2022.05,417.49,NaN,NaN,NaN,NaN
2022.06,417.51,NaN,NaN,NaN,NaN
2022.06,417.1,NaN,NaN,NaN,NaN
2022.06,419.21,NaN,NaN,NaN,NaN
2022.06,419.65,NaN,NaN,NaN,NaN
2022.07,420.18,NaN,NaN,NaN,NaN
2022.07,420.25,NaN,NaN,NaN,NaN
2022.07,418.03,NaN,NaN,NaN,NaN
2022.08,417.99,NaN,NaN,NaN,NaN
2022.08,420.14,NaN,NaN,NaN,NaN
2022.08,418.98,NaN,NaN,NaN,NaN
2022.08,419.11,NaN,NaN,NaN,NaN
2022.09,419.07,NaN,NaN,NaN,NaN
2022.09,419.18,NaN,NaN,NaN,NaN
2022.09,419.03,NaN,NaN,NaN,NaN
2022.09,418.85,NaN,NaN,NaN,NaN
2022.1,418.47,NaN,NaN,NaN,NaN
2022.1,418.53,NaN,NaN,NaN,NaN
2022.1,418.37,NaN,NaN,NaN,NaN
2022.11,418.48,NaN,NaN,NaN,NaN
2022.11,417.71,NaN,NaN,NaN,NaN
2022.11,417.71,NaN,NaN,NaN,NaN
2022.12,417.43,NaN,NaN,NaN,NaN
2022.12,421.29,NaN,NaN,NaN,NaN
2022.12,420.06,NaN,NaN,NaN,NaN
2022.12,419.64,NaN,NaN,NaN,NaN
2022.13,418.8,NaN,NaN,NaN,NaN
2022.13,418.58,NaN,NaN,NaN,NaN
2022.14,418.46,NaN,NaN,NaN,NaN
2022.14,418.61,NaN,NaN,NaN,NaN
2022.14,418.49,NaN,NaN,NaN,NaN
2022.14,419.8,NaN,NaN,NaN,NaN
2022.15,420.14,NaN,NaN,NaN,NaN
2022.15,420.64,NaN,NaN,NaN,NaN
2022.15,419.56,NaN,NaN,NaN,NaN
2022.15,419.01,NaN,NaN,NaN,NaN
2022.16,419.39,NaN,NaN,NaN,NaN
2022.16,419.08,NaN,NaN,NaN,NaN
2022.16,419.01,NaN,NaN,NaN,NaN
2022.17,418.79,NaN,NaN,NaN,NaN
2022.17,418.66,NaN,NaN,NaN,NaN
2022.17,418.6,NaN,NaN,NaN,NaN
2022.17,418.48,NaN,NaN,NaN,NaN
2022.18,418.26,NaN,NaN,NaN,NaN
2022.18,417.74,NaN,NaN,NaN,NaN
2022.18,417.89,NaN,NaN,NaN,NaN
2022.18,418.3,NaN,NaN,NaN,NaN
2022.19,419.33,NaN,NaN,NaN,NaN
2022.19,419.22,NaN,NaN,NaN,NaN
2022.19,418.76,NaN,NaN,NaN,NaN
2022.2,418.43,NaN,NaN,NaN,NaN
2022.2,418.07,NaN,NaN,NaN,NaN
2022.2,417.8,NaN,NaN,NaN,NaN
2022.21,418.96,NaN,NaN,NaN,NaN
2022.21,417.62,NaN,NaN,NaN,NaN
2022.21,417.86,NaN,NaN,NaN,NaN
2022.22,417.76,NaN,NaN,NaN,NaN
2022.22,417.77,NaN,NaN,NaN,NaN
2022.22,417.74,NaN,NaN,NaN,NaN
2022.22,417.84,NaN,NaN,NaN,NaN
2022.23,417.88,NaN,NaN,NaN,NaN
2022.23,417.88,NaN,NaN,NaN,NaN
2022.23,419.51,NaN,NaN,NaN,NaN
2022.23,420.31,NaN,NaN,NaN,NaN
2022.24,419.75,NaN,NaN,NaN,NaN
2022.24,419.85,NaN,NaN,NaN,NaN
2022.24,419.64,NaN,NaN,NaN,NaN
2022.25,420.03,NaN,NaN,NaN,NaN
2022.25,420.07,NaN,NaN,NaN,NaN
2022.25,420.43,NaN,NaN,NaN,NaN
2022.25,420.34,NaN,NaN,NaN,NaN
2022.26,419.89,NaN,NaN,NaN,NaN
2022.26,418.99,NaN,NaN,NaN,NaN
2022.26,419.84,NaN,NaN,NaN,NaN
2022.26,420.41,NaN,NaN,NaN,NaN
2022.27,418.69,NaN,NaN,NaN,NaN
2022.28,418.6,NaN,NaN,NaN,NaN
2022.28,419.35,NaN,NaN,NaN,NaN
2022.28,420.48,NaN,NaN,NaN,NaN
2022.28,420.26,NaN,NaN,NaN,NaN
2022.29,420.21,NaN,NaN,NaN,NaN
2022.29,421.31,NaN,NaN,NaN,NaN
2022.29,420.56,NaN,NaN,NaN,NaN
2022.29,420.49,NaN,NaN,NaN,NaN
2022.3,420.65,NaN,NaN,NaN,NaN
2022.3,420.24,NaN,NaN,NaN,NaN
2022.3,420.25,NaN,NaN,NaN,NaN
2022.31,419.44,NaN,NaN,NaN,NaN
2022.31,419.36,NaN,NaN,NaN,NaN
2022.31,420.21,NaN,NaN,NaN,NaN
2022.31,421.14,NaN,NaN,NaN,NaN
2022.32,419.42,NaN,NaN,NaN,NaN
2022.33,419.29,NaN,NaN,NaN,NaN
2022.33,419.91,NaN,NaN,NaN,NaN
2022.33,420.34,NaN,NaN,NaN,NaN
2022.34,420.11,NaN,NaN,NaN,NaN
2022.34,420,NaN,NaN,NaN,NaN
2022.34,419.27,NaN,NaN,NaN,NaN
2022.34,418.94,NaN,NaN,NaN,NaN
2022.35,419.06,NaN,NaN,NaN,NaN
2022.35,419.39,NaN,NaN,NaN,NaN
2022.35,419.89,NaN,NaN,NaN,NaN
2022.35,420.95,NaN,NaN,NaN,NaN
2022.36,421.38,NaN,NaN,NaN,NaN
2022.36,421.57,NaN,NaN,NaN,NaN
2022.36,421.69,NaN,NaN,NaN,NaN
2022.37,421.49,NaN,NaN,NaN,NaN
2022.37,421.36,NaN,NaN,NaN,NaN
2022.37,421.41,NaN,NaN,NaN,NaN
2022.37,420.63,NaN,NaN,NaN,NaN
2022.38,419.55,NaN,NaN,NaN,NaN
2022.38,420.44,NaN,NaN,NaN,NaN
2022.38,420.1,NaN,NaN,NaN,NaN
2022.38,420.1,NaN,NaN,NaN,NaN
2022.39,421.01,NaN,NaN,NaN,NaN
2022.39,421.19,NaN,NaN,NaN,NaN
2022.39,421.48,NaN,NaN,NaN,NaN
2022.4,421.2,NaN,NaN,NaN,NaN
2022.4,421.14,NaN,NaN,NaN,NaN
2022.4,421.54,NaN,NaN,NaN,NaN
2022.4,421.43,NaN,NaN,NaN,NaN
2022.41,421.3,NaN,NaN,NaN,NaN
2022.41,421.26,NaN,NaN,NaN,NaN
2022.41,421.48,NaN,NaN,NaN,NaN
2022.42,421.47,NaN,NaN,NaN,NaN
2022.42,421.09,NaN,NaN,NaN,NaN
2022.42,421.13,NaN,NaN,NaN,NaN
2022.43,421.19,NaN,NaN,NaN,NaN
2022.43,421.2,NaN,NaN,NaN,NaN
2022.43,421.03,NaN,NaN,NaN,NaN
2022.43,421.09,NaN,NaN,NaN,NaN
2022.44,420.83,NaN,NaN,NaN,NaN
2022.44,420.85,NaN,NaN,NaN,NaN
2022.44,420.75,NaN,NaN,NaN,NaN
2022.45,420.71,NaN,NaN,NaN,NaN
2022.45,420.89,NaN,NaN,NaN,NaN
2022.45,421.2,NaN,NaN,NaN,NaN
2022.45,419.88,NaN,NaN,NaN,NaN
2022.46,420.3,NaN,NaN,NaN,NaN
2022.46,420.48,NaN,NaN,NaN,NaN
2022.46,420.91,NaN,NaN,NaN,NaN
2022.46,420.66,NaN,NaN,NaN,NaN
2022.47,420.42,NaN,NaN,NaN,NaN
2022.47,420.5,NaN,NaN,NaN,NaN
2022.47,420.47,NaN,NaN,NaN,NaN
2022.48,420.52,NaN,NaN,NaN,NaN
2022.48,420.46,NaN,NaN,NaN,NaN
2022.48,419.84,NaN,NaN,NaN,NaN
2022.48,419.78,NaN,NaN,NaN,NaN
2022.49,419.85,NaN,NaN,NaN,NaN
2022.49,420.18,NaN,NaN,NaN,NaN
2022.49,419.69,NaN,NaN,NaN,NaN
2022.49,420.2,NaN,NaN,NaN,NaN
2022.5,420.23,NaN,NaN,NaN,NaN
2022.5,420.13,NaN,NaN,NaN,NaN
2022.5,419.28,NaN,NaN,NaN,NaN
2022.51,419.82,NaN,NaN,NaN,NaN
2022.51,419.21,NaN,NaN,NaN,NaN
2022.51,419.2,NaN,NaN,NaN,NaN
2022.52,418.82,NaN,NaN,NaN,NaN
2022.52,418.82,NaN,NaN,NaN,NaN
2022.52,418.69,NaN,NaN,NaN,NaN
2022.52,418.79,NaN,NaN,NaN,NaN
2022.53,418.93,NaN,NaN,NaN,NaN
2022.53,418.73,NaN,NaN,NaN,NaN
2022.53,418.75,NaN,NaN,NaN,NaN
2022.54,418.98,NaN,NaN,NaN,NaN
2022.54,417.91,NaN,NaN,NaN,NaN
2022.54,418.67,NaN,NaN,NaN,NaN
2022.54,418.31,NaN,NaN,NaN,NaN
2022.55,417.95,NaN,NaN,NaN,NaN
2022.55,417.57,NaN,NaN,NaN,NaN
2022.55,417.83,NaN,NaN,NaN,NaN
2022.56,418.1,NaN,NaN,NaN,NaN
2022.56,418.28,NaN,NaN,NaN,NaN
2022.57,418.32,NaN,NaN,NaN,NaN
2022.57,418.03,NaN,NaN,NaN,NaN
2022.57,416.96,NaN,NaN,NaN,NaN
2022.58,416.95,NaN,NaN,NaN,NaN
2022.58,417.79,NaN,NaN,NaN,NaN
2022.58,418.07,NaN,NaN,NaN,NaN
2022.58,418.02,NaN,NaN,NaN,NaN
2022.59,417.4,NaN,NaN,NaN,NaN
2022.59,418.15,NaN,NaN,NaN,NaN
2022.59,417.46,NaN,NaN,NaN,NaN
2022.6,417.6,NaN,NaN,NaN,NaN
2022.6,417.62,NaN,NaN,NaN,NaN
2022.6,416.79,NaN,NaN,NaN,NaN
2022.6,416.93,NaN,NaN,NaN,NaN
2022.61,416.97,NaN,NaN,NaN,NaN
2022.61,416.89,NaN,NaN,NaN,NaN
2022.61,416.36,NaN,NaN,NaN,NaN
2022.62,416.72,NaN,NaN,NaN,NaN
2022.62,417.14,NaN,NaN,NaN,NaN
2022.62,416.55,NaN,NaN,NaN,NaN
2022.62,417.25,NaN,NaN,NaN,NaN
2022.63,416.43,NaN,NaN,NaN,NaN
2022.63,415.92,NaN,NaN,NaN,NaN
2022.64,416.06,NaN,NaN,NaN,NaN
2022.64,416.55,NaN,NaN,NaN,NaN
2022.65,416.25,NaN,NaN,NaN,NaN
2022.65,416.3,NaN,NaN,NaN,NaN
2022.65,416.24,NaN,NaN,NaN,NaN
2022.65,415.81,NaN,NaN,NaN,NaN
2022.66,415.94,NaN,NaN,NaN,NaN
2022.66,416.1,NaN,NaN,NaN,NaN
2022.66,416.35,NaN,NaN,NaN,NaN
2022.67,416.35,NaN,NaN,NaN,NaN
2022.67,416.27,NaN,NaN,NaN,NaN
2022.67,414,NaN,NaN,NaN,NaN
2022.68,416.13,NaN,NaN,NaN,NaN
2022.68,415.25,NaN,NaN,NaN,NaN
2022.68,415.82,NaN,NaN,NaN,NaN
2022.68,415.67,NaN,NaN,NaN,NaN
2022.69,415.83,NaN,NaN,NaN,NaN
2022.69,415.96,NaN,NaN,NaN,NaN
2022.69,416.17,NaN,NaN,NaN,NaN
2022.7,415.64,NaN,NaN,NaN,NaN
2022.71,415.94,NaN,NaN,NaN,NaN
2022.71,415.51,NaN,NaN,NaN,NaN
2022.71,415.43,NaN,NaN,NaN,NaN
2022.71,415.74,NaN,NaN,NaN,NaN
2022.72,415.89,NaN,NaN,NaN,NaN
2022.72,415.97,NaN,NaN,NaN,NaN
2022.72,415.14,NaN,NaN,NaN,NaN
2022.72,414.33,NaN,NaN,NaN,NaN
2022.73,414.43,NaN,NaN,NaN,NaN
2022.73,415.35,NaN,NaN,NaN,NaN
2022.74,414.75,NaN,NaN,NaN,NaN
2022.74,414.93,NaN,NaN,NaN,NaN
2022.74,415.17,NaN,NaN,NaN,NaN
2022.74,415.37,NaN,NaN,NaN,NaN
2022.75,415.34,NaN,NaN,NaN,NaN
2022.75,415.53,NaN,NaN,NaN,NaN
2022.75,415.19,NaN,NaN,NaN,NaN
2022.75,414.66,NaN,NaN,NaN,NaN
2022.76,414.58,NaN,NaN,NaN,NaN
2022.76,414.57,NaN,NaN,NaN,NaN
2022.76,414.63,NaN,NaN,NaN,NaN
2022.77,415,NaN,NaN,NaN,NaN
2022.77,414.95,NaN,NaN,NaN,NaN
2022.77,414.94,NaN,NaN,NaN,NaN
2022.77,414.85,NaN,NaN,NaN,NaN
2022.78,415,NaN,NaN,NaN,NaN
2022.78,415,NaN,NaN,NaN,NaN
2022.78,415.13,NaN,NaN,NaN,NaN
2022.78,415.25,NaN,NaN,NaN,NaN
2022.79,415.55,NaN,NaN,NaN,NaN
2022.79,415.56,NaN,NaN,NaN,NaN
2022.79,415.28,NaN,NaN,NaN,NaN
2022.8,415.37,NaN,NaN,NaN,NaN
2022.8,415.42,NaN,NaN,NaN,NaN
2022.8,415.62,NaN,NaN,NaN,NaN
2022.8,415.68,NaN,NaN,NaN,NaN
2022.81,415.65,NaN,NaN,NaN,NaN
2022.81,415.67,NaN,NaN,NaN,NaN
2022.81,415.82,NaN,NaN,NaN,NaN
2022.82,415.33,NaN,NaN,NaN,NaN
2022.82,415.96,NaN,NaN,NaN,NaN
2022.82,416.68,NaN,NaN,NaN,NaN
2022.82,415.98,NaN,NaN,NaN,NaN
2022.83,415.84,NaN,NaN,NaN,NaN
2022.83,416.31,NaN,NaN,NaN,NaN
2022.83,415.84,NaN,NaN,NaN,NaN
2022.83,415.89,NaN,NaN,NaN,NaN
2022.84,416.06,NaN,NaN,NaN,NaN
2022.84,416.23,NaN,NaN,NaN,NaN
2022.84,416.28,NaN,NaN,NaN,NaN
2022.85,416.43,NaN,NaN,NaN,NaN
2022.85,416.39,NaN,NaN,NaN,NaN
2022.85,416.32,NaN,NaN,NaN,NaN
2022.85,416.38,NaN,NaN,NaN,NaN
2022.86,416.23,NaN,NaN,NaN,NaN
2022.86,416.54,NaN,NaN,NaN,NaN
2022.86,416.97,NaN,NaN,NaN,NaN
2022.87,416.83,NaN,NaN,NaN,NaN
2022.87,417.52,NaN,NaN,NaN,NaN
2022.87,416.73,NaN,NaN,NaN,NaN
2022.88,416.78,NaN,NaN,NaN,NaN
